Date,Chevron,ConocoPhillips,ExxonMobil,Shell,BP,Halliburton,Baker Hughes,Maersk,Hapag-Lloyd
2025-03-07,151.07090759277344,88.31050109863281,105.39857482910156,64.81196594238281,30.678791046142578,24.450777053833008,42.197025299072266,8.347098350524902,71.89776611328125
2025-03-10,152.25946044921875,90.52240753173828,108.08623504638672,64.81196594238281,30.81271743774414,24.343191146850586,40.49497985839844,8.759413719177246,76.58940124511719
2025-03-11,148.88706970214844,92.96817016601562,105.53392791748047,64.83137512207031,30.592695236206055,24.11824607849121,41.173828125,8.44788646697998,74.2285385131836
2025-03-12,147.5245819091797,95.24827575683594,105.50492858886719,65.38449096679688,30.80315399169922,24.167146682739258,41.79364776611328,8.237147331237793,74.2285385131836
2025-03-13,148.4329071044922,93.72820281982422,105.0602035522461,65.73384094238281,30.965776443481445,23.80527687072754,41.06560516357422,8.035571098327637,74.2285385131836
2025-03-14,151.7279815673828,96.41756439208984,108.18292236328125,66.73332977294922,31.941526412963867,24.519237518310547,42.147830963134766,7.980595588684082,71.1926040649414
2025-03-17,153.3706817626953,96.81707000732422,109.98113250732422,68.02394104003906,32.295475006103516,24.665943145751953,43.17102813720703,8.218822479248047,71.63167572021484
2025-03-18,155.39024353027344,97.95712280273438,109.8651123046875,68.86817932128906,32.73552703857422,24.450777053833008,42.99393844604492,8.420398712158203,71.63167572021484
2025-03-19,158.5210418701172,98.73665618896484,111.5763168334961,69.4018783569336,33.108604431152344,24.529020309448242,43.87939453125,8.567000389099121,76.25092315673828
2025-03-20,159.21678161621094,99.69156646728516,112.05003356933594,69.81915283203125,33.242530822753906,24.440996170043945,43.96794128417969,8.3100004196167,69.36859893798828
2025-03-21,159.1974639892578,99.3115463256836,111.66332244873047,68.90699768066406,33.05120849609375,24.196489334106445,43.39731216430664,8.399999618530273,69.36859893798828
2025-03-24,159.45835876464844,99.57464599609375,111.95336151123047,69.16899871826172,32.63029479980469,25.03759765625,43.87939453125,8.649999618530273,72.33026123046875
2025-03-25,160.34735107421875,99.92543029785156,112.71710968017578,69.89678955078125,32.802490234375,25.12561798095703,44.45002746582031,8.729999542236328,74.2764892578125
2025-03-26,162.30894470214844,100.55879211425781,114.34130859375,70.8671646118164,32.92684555053711,25.135398864746094,43.30876922607422,8.899999618530273,74.2764892578125
2025-03-27,161.03341674804688,100.18852233886719,113.97393798828125,71.11946868896484,32.91728591918945,24.783308029174805,42.925071716308594,8.710000038146973,74.2764892578125
2025-03-28,160.49227905273438,99.75003814697266,113.81925964355469,70.5760498046875,32.391143798828125,24.519237518310547,42.38395690917969,8.819999694824219,75.1226806640625
2025-03-31,161.65184020996094,102.33221435546875,114.97938537597656,71.10977172851562,32.32417678833008,24.81264877319336,43.23990249633789,8.680000305175781,70.51565551757812
2025-04-01,162.8307342529297,102.69274139404297,115.08573913574219,70.88658142089844,32.34330749511719,24.988691329956055,44.07616424560547,8.649999618530273,70.51565551757812
2025-04-02,160.85948181152344,103.38457489013672,114.72802734375,70.56635284423828,32.34330749511719,25.135398864746094,44.19422149658203,8.569999694824219,70.51565551757812
2025-04-03,150.85830688476562,92.812255859375,108.69530487060547,67.7037124633789,29.98046112060547,21.898115158081055,40.199825286865234,7.880000114440918,70.51565551757812
2025-04-04,138.45106506347656,84.0815658569336,100.87403106689453,62.23074722290039,27.14886474609375,19.541061401367188,34.8378791809082,7.0,70.51565551757812
2025-04-07,135.42654418945312,83.47743225097656,99.52053833007812,60.47434997558594,25.991355895996094,19.550840377807617,35.133033752441406,7.139999866485596,64.17864990234375
2025-04-08,132.3150634765625,80.54447937011719,97.4226303100586,57.980464935302734,24.977338790893555,18.836877822875977,34.434505462646484,7.159999847412109,64.17864990234375
2025-04-09,141.10836791992188,89.16797637939453,102.2855453491211,61.997859954833984,26.689687728881836,21.58514404296875,38.1239128112793,7.489999771118164,61.20758819580078
2025-04-10,130.43080139160156,81.1583480834961,96.61053466796875,58.009578704833984,25.092132568359375,19.824689865112305,36.067684173583984,7.320000171661377,64.96842193603516
2025-04-11,131.0588836669922,84.17901611328125,99.71390533447266,60.25116729736328,25.43651580810547,20.60711669921875,37.31716537475586,7.429999828338623,68.63523864746094
2025-04-14,130.7593231201172,84.23746490478516,99.95559692382812,60.68783950805664,25.742633819580078,20.783159255981445,37.19910430908203,7.949999809265137,71.45586395263672
2025-04-15,130.005615234375,83.52616119384766,99.67523193359375,60.92073059082031,26.029621124267578,20.783159255981445,37.5434455871582,8.0600004196167,72.2174301147461
2025-04-16,130.7979736328125,84.1497802734375,100.7290267944336,62.13370895385742,26.460100173950195,20.959205627441406,37.51393508911133,8.100000381469727,72.2174301147461
2025-04-17,133.223388671875,86.70272827148438,103.36833953857422,63.11379623413086,27.091466903686523,22.0350399017334,38.28133010864258,8.100000381469727,69.99853515625
2025-04-21,129.22291564941406,85.30933380126953,101.8504867553711,62.735355377197266,26.861879348754883,21.438440322875977,37.18926239013672,8.109999656677246,72.30205535888672
2025-04-22,132.672607421875,87.4627685546875,104.70249938964844,63.23994827270508,27.617610931396484,20.2452449798584,37.74021911621094,7.920000076293945,72.00119018554688
2025-04-23,132.073486328125,87.62841796875,103.80339050292969,62.5994987487793,27.359323501586914,20.1572208404541,35.310123443603516,8.390000343322754,71.97298431396484
2025-04-24,134.38296508789062,89.4505615234375,105.02153015136719,63.123504638671875,27.74197006225586,20.74403953552246,35.79220962524414,8.239999771118164,74.47393035888672
2025-04-25,134.0543975830078,89.37260437011719,104.9635238647461,63.909515380859375,27.923728942871094,20.39194679260254,35.86107635498047,8.350000381469727,74.47393035888672
2025-04-28,135.37823486328125,90.5516357421875,105.02153015136719,64.06477355957031,27.866329193115234,20.196340560913086,35.62495422363281,8.300000190734863,74.47393035888672
2025-04-29,134.6051788330078,89.52850341796875,104.76050567626953,63.56987762451172,26.852312088012695,20.059415817260742,35.339637756347656,8.460000038146973,72.9884033203125
2025-04-30,131.47439575195312,86.83914184570312,102.12118530273438,62.57038879394531,26.268774032592773,19.38457489013672,34.828041076660156,8.510000228881836,72.97900390625
2025-05-01,131.6676483154297,88.32998657226562,102.26620483398438,62.88090896606445,26.67055320739746,19.492158889770508,35.60527420043945,8.720000267028809,72.97900390625
2025-05-02,133.8321533203125,89.07054138183594,102.68192291259766,64.66641235351562,26.900144577026367,20.14743995666504,36.500572204589844,8.930000305175781,72.97900390625
2025-05-05,130.93325805664062,85.3677978515625,99.8395767211914,63.191436767578125,27.914161682128906,19.423696517944336,36.15623092651367,8.859999656677246,77.62000274658203
