Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA20,SMA50,Signal
2021-11-09 00:00:00+09:00,102610.60493119266,104510.80131880734,102135.55583428899,103560.703125,3440686,0.0,0.0,0.0,96610.73515625,97466.774375,0
2021-11-10 00:00:00+09:00,103085.65625,104035.75446428571,102135.55803571429,103085.65625,2361295,0.0,0.0,0.0,97394.565625,97561.7840625,0
2021-11-11 00:00:00+09:00,102135.5546875,102610.60377906976,100235.35832122093,102135.5546875,2731498,0.0,0.0,0.0,98045.382421875,97628.29078125,0
2021-11-12 00:00:00+09:00,103560.69850352113,104035.74757922535,100235.35497359154,101185.453125,1786165,0.0,0.0,0.0,98430.172265625,97685.29640625,0
2021-11-15 00:00:00+09:00,103085.66061373873,105935.95537725225,102610.61148648648,105460.90625,4701568,0.0,0.0,0.0,99090.491015625,97827.81109375,0
2021-11-16 00:00:00+09:00,105460.88630022322,107361.08244977679,103560.69015066964,106410.984375,3767311,0.0,0.0,0.0,99769.8109375,97932.32171875,0
2021-11-17 00:00:00+09:00,107361.0970729638,107361.0970729638,104510.80246040724,104985.8515625,3062491,0.0,0.0,0.0,100368.37265625,97979.8265625,0
2021-11-18 00:00:00+09:00,104510.8046875,105460.90291193181,103560.70646306817,104510.8046875,1928891,0.0,0.0,0.0,101019.18984375,98046.33359375,0
2021-11-19 00:00:00+09:00,104510.7980661435,106886.04347673767,104510.7980661435,105935.9453125,2324668,0.0,0.0,0.0,101636.753125,98131.8425,0
2021-11-22 00:00:00+09:00,110686.43978817991,114961.88166841003,110211.39069037656,113536.734375,9786492,0.0,0.0,0.0,102563.098046875,98388.3690625,0
2021-11-23 00:00:00+09:00,113536.72876181723,114961.8759847689,111636.53246454832,113061.6796875,4847270,0.0,0.0,0.0,103370.68125,98663.8975,0
2021-11-24 00:00:00+09:00,114486.83257060668,116387.02896182008,112111.58708158995,113536.734375,4001111,0.0,0.0,0.0,104225.769921875,98920.4240625,0
2021-11-25 00:00:00+09:00,114486.81765292554,114961.86668882979,111161.47440159575,111636.5234375,3339835,0.0,0.0,0.0,104748.3234375,99195.95234375,0
2021-11-26 00:00:00+09:00,110686.4498444264,112586.64640827922,107361.10585768397,109736.3515625,4337936,0.0,0.0,0.0,105342.135546875,99395.473125,0
2021-11-29 00:00:00+09:00,107361.10365032328,112586.6440934806,107361.10365032328,110211.3984375,4412863,0.0,0.0,0.0,105793.4328125,99575.99203125,0
2021-11-30 00:00:00+09:00,112111.60430372808,113061.70264528508,106886.06342516448,108311.2109375,7449608,0.0,0.0,0.0,106102.215625,99699.50515625,0
2021-12-01 00:00:00+09:00,108786.25650482833,111636.55143508583,106411.01072961373,110686.453125,4214135,0.0,0.0,0.0,106624.7703125,99870.523125,0
2021-12-02 00:00:00+09:00,109736.33193359376,114486.82249348958,109261.28287760417,114011.7734375,6980518,0.0,0.0,0.0,107289.838671875,100174.55421875,0
2021-12-03 00:00:00+09:00,113061.68412341102,113536.73321636653,109736.34047272246,112111.5859375,4567843,0.0,0.0,0.0,107812.39296875,100383.5759375,0
2021-12-06 00:00:00+09:00,110211.3950421941,113061.68974156117,109736.34592563291,112586.640625,4318893,0.0,0.0,0.0,108334.947265625,100630.6015625,0
2021-12-07 00:00:00+09:00,113061.67656893004,116387.01999742798,112111.57844650206,115436.921875,5112025,0.0,0.0,0.0,108928.758203125,100963.135625,0
2021-12-08 00:00:00+09:00,117812.16588541667,118762.26399739584,113536.72438151042,114011.7734375,6168137,0.0,0.0,0.0,109475.0640625,101257.6659375,0
2021-12-09 00:00:00+09:00,114486.83808830971,117337.1328125,113061.69072621457,117337.1328125,5631833,0.0,0.0,0.0,110235.14296875,101637.70515625,0
2021-12-10 00:00:00+09:00,114486.828125,115436.92628371369,113536.72996628631,114486.828125,2512642,0.0,0.0,0.0,110900.21171875,102027.245,0
2021-12-13 00:00:00+09:00,114961.872813786,117812.16718106996,114961.872813786,115436.921875,3329176,0.0,0.0,0.0,111399.0125,102378.78125,0
2021-12-14 00:00:00+09:00,114486.83370996901,116862.07922262397,114011.78460743802,114961.8828125,2201003,0.0,0.0,0.0,111826.557421875,102777.8221875,0
2021-12-15 00:00:00+09:00,114011.78896761134,117337.1328125,114011.78896761134,117337.1328125,2681332,0.0,0.0,0.0,112444.121484375,103264.2725,0
2021-12-16 00:00:00+09:00,118762.26215977823,119237.31120841733,116387.01691658267,117812.1640625,3869086,0.0,0.0,0.0,113109.189453125,103786.8265625,0
2021-12-17 00:00:00+09:00,114486.83702612705,116862.08260758196,114486.83702612705,115911.984375,3850444,0.0,0.0,0.0,113607.99140625,104286.578125,0
2021-12-20 00:00:00+09:00,115436.92628371369,117337.12260114108,114486.828125,114486.828125,2846815,0.0,0.0,0.0,113655.49609375,104790.13,0
2021-12-21 00:00:00+09:00,117812.17745983937,118287.2265625,116387.03015185744,118287.2265625,3678590,0.0,0.0,0.0,113916.7734375,105417.19484375,0
2021-12-22 00:00:00+09:00,121137.53352608267,122087.63182824802,119712.38607283463,120662.484375,3817689,0.0,0.0,0.0,114273.0609375,106082.26359375,0
2021-12-23 00:00:00+09:00,122562.67867647058,122562.67867647058,120187.43296568627,121137.53125,2398358,0.0,0.0,0.0,114748.111328125,106722.62984375,0
2021-12-24 00:00:00+09:00,122562.66064453125,123512.7587890625,121612.5625,121612.5625,2462683,0.0,0.0,0.0,115341.921875,107285.08796875,0
2021-12-27 00:00:00+09:00,122087.60460069445,122562.65364583334,119712.359375,119712.359375,2684135,0.0,0.0,0.0,115816.969921875,107834.24453125,0
2021-12-28 00:00:00+09:00,120187.43296568627,121612.58039215686,118287.23639705882,121137.53125,4086063,0.0,0.0,0.0,116458.2859375,108400.5034375,0
2021-12-29 00:00:00+09:00,122618.55238065946,123580.26651697836,120695.12410802166,122137.6953125,3832154,1540.0,0.0,0.0,117030.848046875,108982.965,0
2021-12-30 00:00:00+09:00,125984.5546875,128388.84008229962,125022.84052958016,125984.5546875,5172987,0.0,0.0,0.0,117629.487109375,109672.766875,0
2022-01-04 00:00:00+09:00,124542.00337427043,125022.86053015564,122618.57475072957,123580.2890625,3622369,0.0,0.0,0.0,118202.922265625,110272.6790625,0
2022-01-05 00:00:00+09:00,124061.11647161354,124061.11647161354,116848.2608627988,120695.1171875,7414954,0.0,0.0,0.0,118608.34609375,110786.3846875,0
2022-01-06 00:00:00+09:00,118771.70215625,122137.7018125,118290.84506250001,120214.2734375,3725569,0.0,0.0,0.0,118847.213671875,111252.46984375,0
2022-01-07 00:00:00+09:00,122137.6953125,124061.1235851378,121656.83824434056,122137.6953125,3270119,0.0,0.0,0.0,119253.509765625,111766.52453125,0
2022-01-10 00:00:00+09:00,121656.84240085342,122137.69948544177,118290.84280873495,119733.4140625,3449197,0.0,0.0,0.0,119373.323828125,112137.48375,0
2022-01-11 00:00:00+09:00,120695.12097167969,123580.26330566406,119733.40686035156,123099.40625,3958787,0.0,0.0,0.0,119803.952734375,112642.2696875,0
2022-01-12 00:00:00+09:00,124542.00337427043,125022.86053015564,121656.86043895913,123580.2890625,3552174,0.0,0.0,0.0,120211.12109375,113090.16640625,0
2022-01-13 00:00:00+09:00,123580.26245777027,125022.83361486487,123099.4054054054,124541.9765625,4155984,0.0,0.0,0.0,120690.12578125,113538.29484375,0
2022-01-14 00:00:00+09:00,123580.2890625,124061.14621838521,121176.00328307392,123580.2890625,3769648,0.0,0.0,0.0,121002.28359375,114005.1934375,0
2022-01-17 00:00:00+09:00,122618.55238065946,123099.4094488189,119733.40997170276,122137.6953125,3730393,0.0,0.0,0.0,121218.56015625,114433.73921875,0
2022-01-18 00:00:00+09:00,121656.8515625,122618.5658041008,120214.28020009882,121656.8515625,3607850,0.0,0.0,0.0,121505.803515625,114833.66625,0
2022-01-19 00:00:00+09:00,118771.69583538387,123580.26651697836,118771.69583538387,122137.6953125,4094609,0.0,0.0,0.0,121888.346875,115233.7090625,0
2022-01-20 00:00:00+09:00,121175.98762500001,121656.84471875,118771.70215625,120214.2734375,5441986,0.0,0.0,0.0,121984.69921875,115566.78046875,0
2022-01-21 00:00:00+09:00,116848.26976102941,117809.98391544117,113482.27022058822,114443.984375,6465040,0.0,0.0,0.0,121673.77421875,115793.94703125,0
2022-01-24 00:00:00+09:00,112039.69898897059,115886.55560661764,112039.69898897059,114443.984375,4883822,0.0,0.0,0.0,121339.096875,116040.115625,0
2022-01-25 00:00:00+09:00,113482.265625,115405.69385593222,112039.69445180085,113482.265625,5702595,0.0,0.0,0.0,120932.58203125,116286.051875,0
2022-01-26 00:00:00+09:00,113482.265625,113482.265625,113482.265625,113482.265625,0,0.0,0.0,0.0,120621.07734375,116446.4790625,0
2022-01-27 00:00:00+09:00,114924.84774229075,114924.84774229075,106750.27698237885,109154.5625,6679404,0.0,0.0,0.0,120021.92890625,116501.350625,0
2022-01-28 00:00:00+09:00,110597.14179201245,116848.28458895227,110116.28465378631,115886.5703125,4776510,0.0,0.0,0.0,119709.37265625,116719.365,0
2022-02-03 00:00:00+09:00,119733.41176285282,122137.69713961694,119252.5546875,119252.5546875,5171178,0.0,0.0,0.0,119372.77265625,117014.2,0
2022-02-04 00:00:00+09:00,120695.1282316767,122137.69948544177,119252.55697791165,119733.4140625,3037097,0.0,0.0,0.0,119180.42890625,117290.149375,0
2022-02-07 00:00:00+09:00,118290.828125,118771.68514989837,114924.8289507114,118290.828125,4804261,0.0,0.0,0.0,119060.214453125,117385.23125,0
2022-02-08 00:00:00+09:00,118290.828125,118290.828125,118290.828125,118290.828125,0,0.0,0.0,0.0,118964.0421875,117489.81421875,0
2022-02-09 00:00:00+09:00,118290.828125,118290.828125,118290.828125,118290.828125,0,0.0,0.0,0.0,118771.698828125,117584.89609375,0
2022-02-10 00:00:00+09:00,124061.11951013513,125984.5477195946,122137.69130067568,124541.9765625,7269729,0.0,0.0,0.0,119012.126953125,117843.00515625,0
2022-02-11 00:00:00+09:00,125503.69442471591,127427.12269176137,125022.83735795454,126946.265625,6057207,0.0,0.0,0.0,119204.469921875,118187.2034375,0
2022-02-14 00:00:00+09:00,125022.82429245283,127427.109375,124541.9672759434,127427.109375,4962205,0.0,0.0,0.0,119396.8109375,118531.51765625,0
2022-02-15 00:00:00+09:00,126465.40892593504,126946.2659940945,122137.6953125,122137.6953125,5097120,0.0,0.0,0.0,119276.596875,118808.04734375,0
2022-02-16 00:00:00+09:00,125984.5445402299,127427.11566091955,125022.83045977012,125503.6875,3499809,0.0,0.0,0.0,119372.766796875,119104.39203125,0
2022-02-17 00:00:00+09:00,125503.6989544173,128869.69854323308,125022.84187030076,127907.984375,5433402,0.0,0.0,0.0,119661.28125,119382.31625,0
2022-02-18 00:00:00+09:00,126465.40625,127907.97742395438,124541.97801806084,126465.40625,3108887,0.0,0.0,0.0,119901.708984375,119669.39265625,0
2022-02-21 00:00:00+09:00,126465.40625,126465.40625,126465.40625,126465.40625,0,0.0,0.0,0.0,120118.09453125,119946.96796875,1
2022-02-22 00:00:00+09:00,126465.40625,126465.40625,126465.40625,126465.40625,0,0.0,0.0,0.0,120430.651171875,120167.53765625,1
2022-02-23 00:00:00+09:00,126465.40625,126465.40625,126465.40625,126465.40625,0,0.0,0.0,0.0,121031.722265625,120416.6103125,1
2022-02-24 00:00:00+09:00,120695.11884566327,121175.97589285714,117329.11951530613,117809.9765625,5748069,0.0,0.0,0.0,121200.021875,120426.0671875,1
2022-02-25 00:00:00+09:00,120695.11324949187,121175.97027439025,117809.97110010163,118290.828125,3309625,0.0,0.0,0.0,121440.45,120502.1471875,1
2022-02-28 00:00:00+09:00,118290.828125,118290.828125,118290.828125,118290.828125,0,0.0,0.0,0.0,121680.878125,120559.2253125,1
2022-03-02 00:00:00+09:00,119733.41634375001,121656.84471875,118290.84506250001,120214.2734375,2903340,0.0,0.0,0.0,122233.863671875,120664.273125,1
2022-03-03 00:00:00+09:00,123099.40310077519,124541.9742308624,122137.68901405038,124061.1171875,3088097,0.0,0.0,0.0,122642.591015625,120798.7528125,1
2022-03-04 00:00:00+09:00,124061.1171875,124061.1171875,124061.1171875,124061.1171875,0,0.0,0.0,0.0,122883.019140625,120923.731875,1
2022-03-07 00:00:00+09:00,114443.97888336821,116367.4070998954,114443.97888336821,114924.8359375,5203286,0.0,0.0,0.0,122642.590234375,120903.98890625,1
2022-03-08 00:00:00+09:00,112520.5515095339,114924.83679819916,112039.69445180085,113482.265625,3619045,0.0,0.0,0.0,122402.162109375,120883.89765625,1
2022-03-10 00:00:00+09:00,113482.265625,113482.265625,113482.265625,113482.265625,0,0.0,0.0,0.0,122161.733984375,120787.7984375,1
2022-03-11 00:00:00+09:00,113482.265625,113482.265625,113482.265625,113482.265625,0,0.0,0.0,0.0,121921.305859375,120644.1940625,1
2022-03-14 00:00:00+09:00,111077.9866648707,112520.55792025862,110116.27249461207,111558.84375,3172353,0.0,0.0,0.0,121272.14921875,120452.6203125,1
2022-03-15 00:00:00+09:00,111558.84375,111558.84375,111558.84375,111558.84375,0,0.0,0.0,0.0,120502.778125,120251.5459375,1
2022-03-16 00:00:00+09:00,111558.84375,111558.84375,111558.84375,111558.84375,0,0.0,0.0,0.0,119709.36484375,120088.475625,1
2022-03-17 00:00:00+09:00,111558.84375,111558.84375,111558.84375,111558.84375,0,0.0,0.0,0.0,119180.422265625,119896.901875,1
2022-03-18 00:00:00+09:00,119252.5546875,120214.26883820564,116367.41223538306,119252.5546875,4493159,0.0,0.0,0.0,118867.865625,119839.1990625,1
2022-03-21 00:00:00+09:00,119252.5546875,119252.5546875,119252.5546875,119252.5546875,0,0.0,0.0,0.0,118435.094140625,119704.5590625,1
2022-03-22 00:00:00+09:00,116367.40998228744,119252.5523785425,116367.40998228744,118771.6953125,2246439,0.0,0.0,0.0,118050.40859375,119608.3871875,1
2022-03-23 00:00:00+09:00,119252.5523785425,119733.40944458502,117329.12411437246,118771.6953125,4085633,0.0,0.0,0.0,117665.723046875,119569.91875,1
2022-03-24 00:00:00+09:00,116367.42745072614,117329.14172717842,114924.85603604771,115886.5703125,4215272,0.0,0.0,0.0,117136.78125,119483.3646875,1
2022-03-25 00:00:00+09:00,117329.12208686442,118290.83620233051,113482.265625,113482.265625,5514940,0.0,0.0,0.0,116487.62421875,119310.25609375,1
2022-03-28 00:00:00+09:00,113001.40856726696,114924.83679819916,112039.69445180085,113482.265625,3234792,0.0,0.0,0.0,116271.238671875,119185.233125,1
2022-03-29 00:00:00+09:00,114924.83046875,115886.54453125001,113963.11640625,115405.6875,3375247,0.0,0.0,0.0,116126.981640625,119031.35875,1
2022-03-30 00:00:00+09:00,118587.31146694215,118587.31146694215,116177.00025826447,116659.0625,3436282,300.0,0.0,0.0,116045.393359375,118892.93421875,1
2022-03-31 00:00:00+09:00,115212.86629369704,115694.92849576271,113284.61748543433,113766.6796875,4558063,0.0,0.0,0.0,115723.013671875,118677.42828125,1
2022-04-01 00:00:00+09:00,112802.56984105603,113284.63210533405,111838.4453125,111838.4453125,3851558,0.0,0.0,0.0,115111.880078125,118442.59140625,1
2022-04-04 00:00:00+09:00,110874.31356837606,113284.62473290597,110392.25133547008,112802.5625,2470792,0.0,0.0,0.0,114548.95234375,118255.88875,1
2022-04-05 00:00:00+09:00,113284.6323430794,113766.6946083691,111838.4455472103,112320.5078125,2101474,0.0,0.0,0.0,114418.7359375,118069.161875,1
2022-04-06 00:00:00+09:00,110392.25708655972,111356.38160259955,108946.0703125,108946.0703125,4541938,0.0,0.0,0.0,114191.926171875,117805.329375,1
2022-04-07 00:00:00+09:00,107499.87610132158,110392.2494493392,106535.75165198238,109428.125,5027865,0.0,0.0,0.0,113989.219140625,117589.60640625,1
2022-04-08 00:00:00+09:00,108946.06194196429,109910.18638392857,106535.75083705357,107981.9375,4268316,0.0,0.0,0.0,113714.202734375,117460.36546875,1
2022-04-11 00:00:00+09:00,107017.82833520179,108946.07749439462,106535.76604540358,107499.890625,2390786,0.0,0.0,0.0,113511.255078125,117321.48359375,1
2022-04-12 00:00:00+09:00,106535.75805884009,108946.06932713963,106535.75805884009,107017.8203125,2738163,0.0,0.0,0.0,113284.20390625,117192.1946875,1
2022-04-13 00:00:00+09:00,107981.94579646018,108946.0703125,107017.82128042035,108946.0703125,2484490,0.0,0.0,0.0,113153.565234375,117101.47078125,1
2022-04-14 00:00:00+09:00,108946.06882102272,108946.06882102272,106053.6953125,106053.6953125,4715700,0.0,0.0,0.0,112878.3078125,117039.4534375,1
2022-04-15 00:00:00+09:00,104125.4453125,104607.50755931712,103161.32081886574,104125.4453125,3694012,0.0,0.0,0.0,112121.95234375,116804.2309375,1
2022-04-18 00:00:00+09:00,103161.31364678899,105571.62471330275,102679.25143348624,105089.5625,2670439,0.0,0.0,0.0,111413.802734375,116520.97109375,1
2022-04-19 00:00:00+09:00,106053.69652777778,108464.0078125,105571.63427083332,108464.0078125,3021192,0.0,0.0,0.0,110898.418359375,116295.58296875,1
2022-04-20 00:00:00+09:00,108464.0078125,108946.07006944444,107017.82104166667,108464.0078125,2905007,0.0,0.0,0.0,110383.033984375,116099.0465625,1
2022-04-21 00:00:00+09:00,108464.00805448009,110874.31934457964,108464.00805448009,108946.0703125,3199858,0.0,0.0,0.0,110036.008984375,115912.15140625,1
2022-04-22 00:00:00+09:00,106535.75,107981.93665158372,106535.75,106535.75,2360834,0.0,0.0,0.0,109688.683203125,115677.04984375,1
2022-04-25 00:00:00+09:00,105089.56980613426,105571.63205295139,104125.4453125,104125.4453125,2282343,0.0,0.0,0.0,109220.8421875,115268.71921875,1
2022-04-26 00:00:00+09:00,105571.63355152027,107017.8203125,104125.44679054053,107017.8203125,2969516,0.0,0.0,0.0,108801.448828125,114870.1503125,1
2022-04-27 00:00:00+09:00,104125.43778801843,105571.62442396313,103643.37557603687,104607.5,3261290,0.0,0.0,0.0,108198.870703125,114413.758125,1
2022-04-28 00:00:00+09:00,105571.6171875,106053.67936643836,104125.43065068494,105571.6171875,2804966,0.0,0.0,0.0,107789.117578125,114082.4365625,1
2022-04-29 00:00:00+09:00,106053.69652777778,108464.0078125,105571.63427083332,108464.0078125,3752415,0.0,0.0,0.0,107620.395703125,113741.64296875,1
2022-05-02 00:00:00+09:00,106053.68778280543,107499.87443438914,106053.68778280543,106535.75,2175384,0.0,0.0,0.0,107307.055078125,113314.19828125,1
2022-05-03 00:00:00+09:00,107017.81981534092,107981.94431818182,105571.63306107954,106053.6953125,2676115,0.0,0.0,0.0,106993.714453125,112905.9640625,1
2022-05-04 00:00:00+09:00,106535.74154537672,107017.80372431508,104607.4928296233,105571.6171875,2491890,0.0,0.0,0.0,106824.991796875,112488.08828125,1
2022-05-06 00:00:00+09:00,104125.44505813954,104607.50730377907,102679.25832122093,103643.3828125,2566813,0.0,0.0,0.0,106535.7546875,112031.6478125,1
2022-05-10 00:00:00+09:00,103161.32180397728,107017.81981534092,103161.32180397728,106053.6953125,4141923,0.0,0.0,0.0,106439.342578125,111623.41359375,1
2022-05-11 00:00:00+09:00,106535.75,108463.99886877829,104125.43891402715,106535.75,3658168,0.0,0.0,0.0,106391.135546875,111397.9290625,1
2022-05-12 00:00:00+09:00,105571.62471330275,107499.87356651376,104607.50028669725,105089.5625,4132948,0.0,0.0,0.0,106294.72265625,111133.90375,1
2022-05-13 00:00:00+09:00,105089.57201388889,108464.0078125,105089.57201388889,108464.0078125,4003349,0.0,0.0,0.0,106270.61953125,110937.36734375,1
2022-05-16 00:00:00+09:00,109428.12330316742,109910.18552036199,106053.68778280543,106535.75,3930044,0.0,0.0,0.0,106294.722265625,110663.796875,1
2022-05-17 00:00:00+09:00,107017.82104166667,108946.07006944444,106535.75878472222,108464.0078125,2056143,0.0,0.0,0.0,106511.650390625,110351.8546875,1
2022-05-18 00:00:00+09:00,109910.1872246696,110874.31167400882,108946.0627753304,109428.125,3570113,0.0,0.0,0.0,106728.578515625,110059.19484375,1
2022-05-19 00:00:00+09:00,106535.75805884009,108464.00707347973,106053.69580518018,107017.8203125,3680049,0.0,0.0,0.0,106656.269140625,109901.05453125,1
2022-05-20 00:00:00+09:00,107499.88329861111,108946.07006944444,107017.82104166667,108464.0078125,2398978,0.0,0.0,0.0,106656.269140625,109800.689375,1
2022-05-23 00:00:00+09:00,108946.0703125,109428.13257051991,107017.82128042035,108946.0703125,3160028,0.0,0.0,0.0,106656.269140625,109709.96546875,1
2022-05-24 00:00:00+09:00,107499.8732718894,107981.93548387097,104607.5,104607.5,4491835,0.0,0.0,0.0,106559.856640625,109532.47015625,1
2022-05-25 00:00:00+09:00,105571.63205295139,106053.69429976851,103161.32081886574,104125.4453125,4151560,0.0,0.0,0.0,106559.856640625,109383.8021875,1
2022-05-26 00:00:00+09:00,103643.39673088593,104607.52135163835,97858.64900637136,99304.8359375,8523001,0.0,0.0,0.0,106174.207421875,109138.72203125,1
2022-05-27 00:00:00+09:00,101715.13307045991,103161.3197965802,101233.07082841982,102197.1953125,3686487,0.0,0.0,0.0,106053.6921875,108951.4890625,1
2022-05-30 00:00:00+09:00,104125.44480140187,104125.44480140187,102197.19582359813,103161.3203125,2054526,0.0,0.0,0.0,105933.17734375,108783.53859375,1
2022-05-31 00:00:00+09:00,102679.25857204861,104125.4453125,101715.13407841435,104125.4453125,4024509,0.0,0.0,0.0,105716.24921875,108480.99640625,1
2022-06-02 00:00:00+09:00,102197.19582359813,103643.38255695094,102197.19582359813,103161.3203125,3097583,0.0,0.0,0.0,105547.527734375,108159.17171875,1
2022-06-03 00:00:00+09:00,104125.44480140187,104607.5070458528,103161.3203125,103161.3203125,1638006,0.0,0.0,0.0,105402.908984375,107846.96421875,1
2022-06-07 00:00:00+09:00,101715.1240985577,102197.18629807692,99786.87530048078,100268.9375,3174521,0.0,0.0,0.0,105137.775,107476.9090625,1
2022-06-08 00:00:00+09:00,100751.00858637971,103643.38203862029,100751.00858637971,102197.1953125,3075530,0.0,0.0,0.0,105065.465625,107203.1215625,1
2022-06-09 00:00:00+09:00,101715.1171875,103161.30368779621,100750.9928539692,101715.1171875,4640744,0.0,0.0,0.0,104848.53671875,106967.77859375,1
2022-06-10 00:00:00+09:00,100268.95289855072,100751.01517210144,98822.76607789854,99786.890625,3480289,0.0,0.0,0.0,104511.09375,106693.87109375,1
2022-06-13 00:00:00+09:00,96412.43686868687,97376.56123737374,95448.3125,95448.3125,4133447,0.0,0.0,0.0,104029.03125,106294.72359375,1
2022-06-14 00:00:00+09:00,93423.66819342836,96026.80445887991,93327.25573915237,95544.7421875,3242550,0.0,0.0,0.0,103383.06796875,105872.4371875,1
2022-06-15 00:00:00+09:00,94966.26376564096,95351.91356773494,93230.83965621809,94387.7890625,2578500,0.0,0.0,0.0,102775.669921875,105484.859375,1
2022-06-16 00:00:00+09:00,96316.03781923768,97858.6370235498,93616.48921169149,93905.7265625,3810703,0.0,0.0,0.0,102047.755859375,105126.205,1
2022-06-17 00:00:00+09:00,91688.23200855809,92941.59375,91591.81956690871,92941.59375,3965464,0.0,0.0,0.0,101223.429296875,104728.985625,1
2022-06-20 00:00:00+09:00,93230.83953373016,93327.25198412698,89759.99131944445,91109.765625,2386222,0.0,0.0,0.0,100428.0265625,104304.77078125,1
2022-06-21 00:00:00+09:00,91302.57843684348,92459.52768841911,90531.27893579306,91784.640625,2707302,0.0,0.0,0.0,99594.058203125,103961.5421875,1
2022-06-22 00:00:00+09:00,92266.70898013828,92266.70898013828,88410.2112171231,88892.2734375,3509830,0.0,0.0,0.0,98591.368359375,103550.82515625,1
2022-06-23 00:00:00+09:00,88795.85985137195,89663.57183689025,86481.96122332317,86964.0234375,3983116,0.0,0.0,0.0,97709.19453125,103130.466875,1
2022-06-24 00:00:00+09:00,87253.26773164574,88699.45448962883,87253.26773164574,88313.8046875,3045970,0.0,0.0,0.0,96918.6125,102746.74515625,1
2022-06-27 00:00:00+09:00,89374.34175986842,92652.36508223684,89277.92930921052,91591.828125,3408749,0.0,0.0,0.0,96532.962109375,102438.2253125,1
2022-06-28 00:00:00+09:00,91109.75517280954,91881.0546875,90338.4556581191,91881.0546875,2022966,0.0,0.0,0.0,96017.155078125,102096.925,1
2022-06-29 00:00:00+09:00,90236.88779920213,91784.35854388298,89850.02011303192,90913.90625,2529973,300.0,0.0,0.0,95404.784375,101794.12921875,1
2022-06-30 00:00:00+09:00,88495.97518887362,90043.44579326923,88012.390625,88012.390625,3098854,0.0,0.0,0.0,94599.131640625,101471.868125,1
2022-07-01 00:00:00+09:00,88012.38062499999,89463.1341517857,84240.42145535714,84627.2890625,4959176,0.0,0.0,0.0,93672.430078125,101062.62265625,1
2022-07-04 00:00:00+09:00,84627.29508627947,86658.35016835017,83466.69218223906,86174.765625,4331728,0.0,0.0,0.0,92823.10234375,100616.8378125,1
2022-07-05 00:00:00+09:00,87432.07790540541,90333.58491554054,87432.07790540541,89463.1328125,3560085,0.0,0.0,0.0,92282.812109375,100236.8203125,1
2022-07-06 00:00:00+09:00,89753.28393051031,90527.01913680782,87915.66281555375,89076.265625,3981326,0.0,0.0,0.0,91626.765625,99839.42421875,1
2022-07-07 00:00:00+09:00,88302.53999434238,92074.4995340788,88302.53999434238,90817.1796875,3330794,0.0,0.0,0.0,91081.86875,99525.0528125,1
2022-07-08 00:00:00+09:00,92751.51094409284,93331.81236814347,91397.47428797469,91687.625,2814478,0.0,0.0,0.0,90676.90546875,99276.29640625,1
2022-07-11 00:00:00+09:00,91881.06198305763,92558.08033451173,90430.30837279883,90623.7421875,1885425,0.0,0.0,0.0,90435.676953125,98948.41484375,1
2022-07-12 00:00:00+09:00,90913.89335476956,90913.89335476956,88689.40447481244,90236.875,2385688,0.0,0.0,0.0,90170.28359375,98661.00234375,1
2022-07-13 00:00:00+09:00,91494.20777925532,93235.11236702128,90720.4724069149,90913.90625,2721816,0.0,0.0,0.0,89996.589453125,98367.848125,1
2022-07-14 00:00:00+09:00,89753.30319148937,92364.6600731383,89269.7185837766,90913.90625,2550307,0.0,0.0,0.0,89846.9984375,98016.84609375,1
2022-07-15 00:00:00+09:00,92751.50498670213,95749.72881838906,92364.63739551672,95459.578125,4457208,0.0,0.0,0.0,89972.89765625,97795.32265625,1
2022-07-18 00:00:00+09:00,97684.078125,100102.00085086633,96716.90903465346,97684.078125,4564780,0.0,0.0,0.0,90301.61328125,97627.9303125,1
2022-07-19 00:00:00+09:00,96716.9140625,97200.49863281251,95459.5941796875,96716.9140625,2709084,0.0,0.0,0.0,90548.226953125,97450.83625,1
2022-07-20 00:00:00+09:00,99618.40333946078,101069.15678615196,97684.06541053922,98651.234375,3981053,0.0,0.0,0.0,91036.175,97350.99328125,1
2022-07-21 00:00:00+09:00,98651.23582317073,99618.40480182927,97200.48235518293,99134.8203125,2143984,0.0,0.0,0.0,91644.71484375,97212.61578125,1
2022-07-22 00:00:00+09:00,99134.8369140625,99134.8369140625,96716.9140625,96716.9140625,3126556,0.0,0.0,0.0,92064.8703125,97016.2390625,1
2022-07-25 00:00:00+09:00,95846.4618359375,98167.6677734375,95653.0280078125,96716.9140625,2185108,0.0,0.0,0.0,92321.124609375,96848.78609375,1
2022-07-26 00:00:00+09:00,97200.4921875,97684.07672574627,95846.45548041046,97200.4921875,1636970,0.0,0.0,0.0,92587.096484375,96623.51578125,1
2022-07-27 00:00:00+09:00,97684.083203125,98167.6677734375,95362.87726562501,96716.9140625,3159499,0.0,0.0,0.0,92877.246875,96427.1390625,1
2022-07-28 00:00:00+09:00,97684.05613367706,98167.6405699824,95653.00150119467,96136.5859375,3359717,0.0,0.0,0.0,93283.456640625,96180.590625,1
2022-07-29 00:00:00+09:00,96620.19766662411,96716.91458120532,94202.27480209398,94685.859375,3899079,0.0,0.0,0.0,93786.38515625,95885.7453125,1
